Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
6/9/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,31.8,28.5,75,166
13/06/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,29.7,25.8,83,183
16/06/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,28.7,23.7,73,168
20/06/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,29.3,24.5,77,168
23/06/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,27.7,25.7,69,162
27/06/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,27.5,24,60,132
30/06/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,28.8,24.7,75,158
7/4/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,19,17.2,58,119
7/7/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,21.7,18.7,54,110
7/11/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,24.7,22.7,68,129
14/07/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,27.2,24.3,70,140
18/07/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,25.8,23.3,68,135
21/07/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,25.7,20,61,124
25/07/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,23.8,19.5,56,111
28/07/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,19.7,17.7,51,111
8/1/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,18.2,15.8,33,68
8/4/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,20.5,16.8,25,53
8/8/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,21,17.5,32,65
8/11/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,26.7,21.2,39,79
18/08/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,35.2,27.3,45,97
25/08/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,30.2,27.8,44,98
29/08/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,28.8,24.8,34,74
9/1/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,36.3,27.2,47,98
9/5/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,35.3,29.8,49,103
9/8/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,38,30,54,114
9/12/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,41.3,31.3,51,102
15/09/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,31.3,27.3,48,104
26/09/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,41.2,30.5,49,103
29/09/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,37.3,29.3,48,103
10/3/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,34,27.5,41,86
10/6/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,33.3,28.7,45,95
10/10/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,37.7,30.5,51,54
13/10/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,38,29.7,51,105
17/10/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,42.2,31.8,51,113
24/10/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,16,17.3,105,NA
11/3/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,35.8,22.8,57,99
11/7/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,38.5,26,48,94
11/10/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,37.7,26.7,38,67
14/11/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,40.5,32,45,76
17/11/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,36.8,28.7,40,74
21/11/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,38,27,30,67
24/11/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,31.7,26.8,42,80
28/11/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,32.3,27.3,39,81
12/1/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,26.3,22,27,58
12/5/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,27.7,23.5,34,70
12/7/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,28.8,24.8,32,68
12/12/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,30.2,23.2,32,69
15/12/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,29.3,26.7,35,72
19/12/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,30.2,23.7,37,77
22/12/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,31.7,24,30,66
26/12/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,30.3,27.8,34,70
29/12/2006,Maharashtra,Nashik,RTO Colony Tank,Residential and others,33,27.7,35,84
15/06/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,12.5,19.8,38,81
29/06/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,5.5,NA,NA,NA
14/07/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,8.3,23.7,25,NA
27/07/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,4.2,13.8,80,NA
8/1/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,12.3,16.3,26,NA
8/3/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,14.3,49.2,39,NA
8/10/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,15.8,16.7,72,NA
14/08/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,16.5,26.7,57,NA
17/08/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,17,20,NA,NA
19/08/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,13.3,46.5,77,NA
21/08/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,NA,NA,192,NA
24/08/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,10.8,47,70,NA
31/08/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,15.5,29.2,82,NA
9/4/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,12.7,47.7,28,124
9/7/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,17.2,45.8,26,266
9/11/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,13.7,28.7,21,82
14/09/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,10.2,30.3,21,102
18/09/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,8.8,26.7,30,130
21/09/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,12,28.8,43,82
25/09/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,7,12.5,53,143
28/09/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,6.7,17.8,37,153
10/5/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,18.5,22.8,NA,NA
10/9/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,13.5,23.7,NA,NA
10/12/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,10,25.2,NA,NA
16/10/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,7.5,38,NA,NA
19/10/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,10,47.2,NA,NA
23/10/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,43.5,56.8,NA,NA
26/10/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,34.8,23.5,NA,NA
11/2/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,31.2,30.5,NA,NA
11/6/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,17.3,33.2,NA,NA
11/9/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,33.5,23.7,NA,NA
11/12/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,25.8,35.8,NA,NA
16/11/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,31,26.3,NA,NA
23/11/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,37,37.7,NA,NA
27/11/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,33.8,23.8,NA,NA
12/4/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,22.5,40.3,124,557
12/7/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,49.3,57.8,210,301
12/11/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,121.8,50.2,26,163
14/12/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,54,55.5,169,371
18/12/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,60.8,42.7,143,386
21/12/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,62,55.3,151,385
28/12/2006,Maharashtra,Navi Mumbai,MIDC Taloja,Industrial Areas,51.3,57.7,147,373
18/06/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,NA,NA,275,589
19/06/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,NA,24.3,59,286
7/10/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,56.8,60,NA,NA
7/11/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,53.3,60.5,20,NA
24/07/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,NA,29,16,NA
8/3/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,16.5,47,NA,NA
25/08/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,11.8,11.5,NA,NA
9/1/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,18.3,12.8,9,87
9/8/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,8.5,26.3,23,147
15/09/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,17.3,60,45,133
22/09/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,6.5,28.8,31,146
29/09/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,6.8,21.3,35,140
10/6/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,7.5,22,62,100
10/7/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,17.5,20.3,53,124
13/10/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,7.3,18.3,57,100
14/10/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,6.5,17.8,46,107
11/11/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,16,11,NA,NA
25/11/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,25.8,12.4,NA,NA
12/1/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,NA,NA,78,252
12/2/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,16.7,27.3,197,394
12/8/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,88.5,46.8,114,325
12/9/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,49.2,32.8,165,372
13/12/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,116.2,34.7,278,399
16/12/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,32.7,29.2,186,397
20/12/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,114.8,58.2,168,308
23/12/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,24,26.4,117,208
27/12/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,NA,NA,103,198
30/12/2006,Maharashtra,Navi Mumbai,MPCB Central Lab,Industrial Areas,70.3,11.6,87,219
19/06/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,5,26.9,44,167
26/06/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,NA,NA,NA,NA
7/4/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,NA,47.5,87,NA
7/5/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,NA,47.8,21,NA
7/12/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,71.8,68.8,27,NA
13/07/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,56.5,73,15,NA
21/07/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,NA,23,36,NA
23/07/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,NA,24.8,84,NA
8/1/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,12.8,17.5,97,NA
8/2/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,7.3,41,91,NA
8/11/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,13.5,17.8,61,NA
17/08/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,4,43.3,75,NA
18/08/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,7.5,47,35,NA
23/08/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,14.8,20,80,NA
24/08/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,9.5,59.5,100,NA
30/08/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,10.5,29.5,70,NA
9/7/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,7,14,20,153
13/09/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,13.5,21,11,74
14/09/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,4,15.8,29,82
20/09/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,9,24.3,34,159
27/09/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,4,16.3,45,169
10/4/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,12.3,31.3,77,127
10/5/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,9.3,35.8,56,143
10/11/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,9.5,22,76,151
10/12/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,34.8,17.3,80,140
18/10/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,11.3,24.5,45,206
19/10/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,6.8,23.3,40,140
20/10/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,5,27,66,131
11/8/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,3,10.5,NA,NA
11/9/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,3.5,20.5,NA,NA
22/11/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,21,19.4,NA,NA
12/6/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,17.8,18.7,75,221
12/7/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,32.3,29.3,114,417
12/12/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,10.8,14.8,141,609
15/12/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,36.5,50.5,167,284
19/12/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,55.3,48.5,172,270
26/12/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,125.3,43.3,177,362
29/12/2006,Maharashtra,Navi Mumbai,Airoli,Residential and others,26,61.8,NA,NA
16/06/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,NA,68.8,38,91
17/06/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,NA,62.3,NA,NA
27/06/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,5,NA,NA,NA
7/7/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,2.5,38.3,21,NA
7/12/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,59.3,59.3,10,NA
13/07/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,56.8,52.3,65,NA
20/07/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,NA,12.5,37,NA
22/07/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,NA,16.3,9,91
25/07/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,3.8,8.3,NA,NA
28/07/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,2.3,16.5,16,NA
8/4/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,10.3,28.2,60,NA
8/8/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,11.7,14.5,62,NA
8/11/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,10.7,16.2,60,NA
18/08/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,4,40.8,26,NA
22/08/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,27.8,53,83,NA
25/08/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,5.5,55,80,NA
29/08/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,10.5,11,80,NA
9/1/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,5,15.7,14,110
9/5/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,10.8,14.2,23,107
9/8/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,17.8,16.3,21,282
9/12/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,7,34.8,25,100
15/09/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,8.2,16.7,17,105
19/09/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,4.2,11,24,181
22/09/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,8.5,13.8,35,114
26/09/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,11.8,23.5,34,176
29/09/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,4,13.5,39,156
10/3/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,4.2,55.3,NA,NA
10/6/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,4,37.2,NA,NA
10/10/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,4,25.2,NA,NA
13/10/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,5.6,17.4,NA,NA
17/10/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,4,27.2,NA,NA
20/10/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,4,NA,NA,NA
27/10/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,5.7,15.5,NA,NA
31/10/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,4.8,18,NA,NA
11/3/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,2.4,25,NA,NA
11/7/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,NA,22.3,NA,NA
11/10/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,3.8,20.8,NA,NA
14/11/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,3.8,26.8,NA,NA
17/11/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,13.2,17.5,NA,NA
21/11/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,6.8,28.2,NA,NA
24/11/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,3.4,36.2,NA,NA
28/11/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,13.6,23.4,NA,NA
12/1/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,NA,NA,89,186
12/5/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,68.4,38,101,459
12/8/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,11.4,40.4,133,354
12/12/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,52.2,35.6,73,381
15/12/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,7.2,43,275,495
19/12/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,39.6,58.2,173,603
22/12/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,31.6,53.8,151,508
26/12/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,34.4,32.2,192,591
29/12/2006,Maharashtra,Navi Mumbai,MSEB Power Station,Residential and others,15.5,47.4,153,203
14/06/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,2.5,12.8,34,121
16/06/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,7.8,22.3,18,23
20/06/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,8.5,5.6,104,360
22/06/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,3.8,NA,113,NA
30/06/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,6,NA,NA,NA
7/6/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,3.3,43,27,NA
7/7/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,3.3,50.8,46,NA
14/07/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,37,69.5,19,NA
16/07/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,8.3,11.5,16,NA
17/07/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,2.5,11.3,18,NA
20/07/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,NA,11.5,11,NA
26/07/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,NA,15.3,42,NA
27/07/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,NA,15,7,NA
31/07/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,3.7,16.8,28,NA
8/4/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,18.3,12.5,92,NA
14/08/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,16,64.3,91,NA
16/08/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,12.8,131.3,36,NA
21/08/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,10,60,72,NA
22/08/2006,Maharashtra,Navi Mumbai,Nerul,Residential and others,9.3,37,105,NA
