Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
22/11/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,12,15.5,113,NA
23/11/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.7,13.5,154,NA
29/11/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,9.7,12.2,96,NA
30/11/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.3,13.2,115,NA
12/6/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.3,14.8,110,NA
12/7/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.7,16.2,102,NA
13/12/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.3,13.7,109,NA
14/12/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.2,12.7,126,NA
20/12/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.5,13.7,124,NA
21/12/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.8,12.7,103,NA
27/12/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.2,14.8,124,NA
28/12/2008,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.5,13.5,129,NA
1/2/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.8,14.2,99,210
1/3/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6,14.8,87,298
1/9/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.6,18.2,139,251
1/10/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.2,25.6,126,253
16/1/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.4,22.2,102,232
17/1/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.6,22.4,93,291
23/1/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.8,22.4,NA,NA
24/1/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.2,28.4,104,415
30/1/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,11.2,37.8,68,196
31/1/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,9,28.4,86,285
2/6/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.8,26.2,95,255
2/7/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,9,25.8,130,309
13/2/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.8,22.6,61,206
14/2/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8,32.4,79,202
20/2/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.6,36.8,89,301
21/2/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7,35,88,291
27/2/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,NA,NA,NA,NA
28/2/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.8,31,206,456
3/1/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.8,19.2,138,400
3/5/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.2,31.4,101,294
3/6/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.4,37.4,76,255
3/7/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.4,21.4,132,479
3/12/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.2,29.2,159,316
13/3/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.4,30,135,334
19/3/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.8,29.2,98,334
20/3/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.4,30.6,129,383
4/9/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5,14.2,81,227
4/10/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.4,16.6,97,296
16/4/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.8,11.4,73,261
17/4/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,2.6,14.6,73,261
23/4/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.6,13.8,85,260
24/4/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6,17,61,198
5/7/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.4,14.6,68,233
5/8/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.8,14.6,72,230
14/5/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,9.6,13.4,84,275
15/5/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,10.2,15.8,36,229
21/5/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.4,12.6,69,237
22/5/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.4,13.4,57,222
28/5/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.2,13.4,66,240
6/4/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,10.8,17.4,69,160
6/5/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,9.4,17.8,59,140
6/11/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,11.8,19.4,32,102
6/12/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,13.8,21.8,46,101
18/6/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,9.2,19.2,88,318
19/6/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,10.4,20.4,80,289
25/6/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.4,18.2,55,138
26/6/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.2,17.4,47,76
7/2/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.5,15.8,32,95
7/3/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.2,16.4,27,80
7/9/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.6,13.8,34,74
7/10/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.4,14,20,92
16/7/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,NA,NA,NA,NA
17/7/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.8,14.6,45,141
23/7/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.8,14.8,51,150
24/7/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.4,16.8,35,86
30/7/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.6,16.2,40,110
31/7/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.3,16.5,40,128
8/6/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.2,10.9,31,80
8/7/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.5,11.4,41,80
13/8/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.8,16.8,66,107
14/8/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.5,16,31,102
20/8/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.2,14,31,71
21/8/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.3,13,33,92
27/8/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.4,11.1,26,86
28/8/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.6,13.4,28,99
9/3/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.4,11.8,41,101
9/4/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.2,12.6,49,104
9/10/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5,13,43,103
9/11/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.8,13,NA,NA
17/9/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.8,11.8,30,90
18/9/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.6,14.4,46,123
24/9/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,NA,NA,NA,NA
25/9/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.8,13.5,25,126
10/1/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.5,13.5,38,106
10/2/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.8,14,59,171
10/8/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.2,12.8,64,158
10/9/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.5,12,60,146
15/10/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,11.7,21.8,80,256
16/10/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,12.2,26.6,80,245
22/10/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,10.8,20.6,68,276
23/10/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,13.2,23.4,84,244
11/5/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,13.2,23.8,49,225
11/6/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,14.4,28.8,65,238
11/12/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,13,36,90,231
13/11/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,16.2,31.2,117,300
19/11/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,15,34.8,115,324
20/11/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,16.4,29.6,64,266
26/11/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,15.8,28.4,67,238
27/11/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,16.5,31,66,260
12/3/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,13.4,27.2,57,153
12/4/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,13,26.6,82,199
12/10/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,11.6,31.2,91,261
12/11/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,13.4,32,103,246
17/12/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,12.2,28.6,73,237
18/12/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,12.4,33.4,88,264
24/12/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,21,39,77,207
25/12/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,24.4,41.8,87,279
31/12/2008,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,10.2,27.4,97,291
1/4/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.2,46.8,134,421
1/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.2,53,135,388
1/11/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8.4,17.2,86,383
1/12/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8.8,41.2,181,687
18/1/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.2,27,117,515
19/1/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.4,18.4,97,353
25/1/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.6,14.6,92,664
26/1/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.6,29.8,106,397
2/1/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,17.6,59,160,305
2/2/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,19.8,29,174,341
2/8/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.2,22.4,50,415
2/9/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.6,19.8,73,285
15/2/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
16/2/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6,29,107,519
22/2/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
23/2/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.6,27.6,104,493
29/2/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
3/1/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.8,19.2,138,400
3/7/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.4,21.4,132,479
3/8/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8,22.2,123,473
14/3/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
15/3/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8.2,23.2,131,527
21/3/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.8,15.5,76,163
22/3/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.6,16.4,54,92
4/4/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.2,16,110,342
4/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6,15.8,138,469
4/11/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7,17.4,72,302
4/12/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.4,19.8,81,345
18/4/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6,15.4,91,364
19/4/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.4,15,61,276
25/4/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.4,13.4,98,351
26/4/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6,14.2,90,366
5/2/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8.6,13.6,143,408
5/3/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,9,11.5,147,320
5/9/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8.4,13.4,116,383
5/10/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,9.2,10.1,108,369
16/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7,13.4,61,198
17/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.4,12.8,66,317
23/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.3,12.5,48,226
24/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.6,13.4,62,271
30/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8,13.8,42,253
31/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.8,13.8,51,298
6/6/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,9.8,20.4,42,157
6/7/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,11.4,21.4,37,245
13/6/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8.4,22.2,72,224
14/6/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8,21.4,44,311
20/6/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.8,17.5,76,288
21/6/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,9.4,19.2,89,320
27/6/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,9.5,16.5,55,257
28/6/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,10.4,19.6,53,231
7/4/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
7/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7,13,41,218
7/11/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.2,15,38,161
7/12/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.6,16.2,81,317
18/7/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.4,15.4,58,291
19/7/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.6,14,31,237
25/7/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7,15.8,29,67
26/7/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.8,16,23,112
8/1/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8.3,14.8,54,204
8/2/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.8,15.4,40,185
8/8/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8,14.5,45,136
8/9/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.8,13.6,37,110
15/8/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8.5,17.3,48,171
16/8/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.2,13.2,67,249
22/8/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.5,14,54,266
23/8/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.6,15.4,45,212
29/8/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.2,13.8,53,279
30/8/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.6,13.6,36,136
9/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.4,12.6,NA,NA
9/6/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6,11.2,41,120
9/12/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.2,11.4,38,67
13/9/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.2,10.5,NA,NA
19/9/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.6,11.3,38,64
20/9/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.6,11.6,37,130
26/9/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.4,17.2,63,287
27/9/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.6,12,43,284
10/3/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.4,13.8,55,285
10/4/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
10/10/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
10/11/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.8,12.2,45,275
17/10/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,12,20.2,64,143
18/10/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,12.2,25.8,94,341
24/10/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,9.8,31,169,581
25/10/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,9,26,66,231
31/10/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,11.2,26.4,138,440
11/1/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
11/7/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,13.2,31,111,360
11/8/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,12.2,28,144,307
14/11/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,16,35.6,117,459
15/11/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,18,36.4,133,463
21/11/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,17,31.4,89,280
22/11/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,17.6,33.8,115,386
28/11/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,14.2,31,158,493
29/11/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,16.2,32,182,358
12/5/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,13,25,170,323
12/6/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,13,26.6,159,336
12/12/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,12.8,35,102,324
13/12/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,12.4,29.2,128,376
19/12/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,13,44.4,129,435
20/12/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,11.2,39.8,126,383
26/12/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,17.8,32.4,154,422
27/12/2008,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,12.4,23.4,186,610
1/1/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,8,27.4,60,159
1/7/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,2.6,25.2,136,270
1/8/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.2,31.6,113,210
14/1/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,6.6,19.4,100,239
15/1/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.6,16.8,64,177
21/1/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,2.6,13.4,137,265
22/1/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.4,11.2,69,178
28/1/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,6.4,17.4,164,228
29/1/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.6,37,100,145
2/4/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,6.2,16.2,50,198
2/5/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.2,12.6,36,167
2/11/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,13.8,21.2,NA,NA
2/12/2008,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,7.4,19.2,90,193
