Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
10/11/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,22.2,32.8,41,92
13-10-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,15.7,26.2,42,84
15-10-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,18.3,26.5,40,86
19-10-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,26,32.8,34,103
26-10-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,16.2,21.7,56,99
29-10-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,19.5,30,42,71
11/2/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,16.8,27,68,101
11/9/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,16.5,23.8,254,323
11/10/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,16.2,24.7,152,NA
17-11-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.2,25.5,281,383
18-11-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.7,28.5,79,135
23-11-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,14.7,24.3,124,161
24-11-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,19.3,27.8,68,118
30-11-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,13.5,22.2,175,238
1/5/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,102.5,75.8,145,NA
1/12/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,103.5,94.7,212,NA
13-01-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,89.8,41.2,129,NA
19-01-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,84.5,54.3,116,NA
20-01-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,87.2,21,125,NA
27-01-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,58,53.7,142,NA
29-01-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,16.5,51.8,59,NA
2/2/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,40.3,101,94,NA
2/3/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,99,144.3,105,NA
2/9/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,80.5,68.7,89,NA
2/10/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,68.8,48.2,79,NA
16-02-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,76.5,20,65,NA
17-02-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,68.2,39.2,76,NA
23-02-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,62.2,35,98,NA
24-02-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,76.8,36.8,88,NA
3/2/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,71.2,29.2,54,NA
3/3/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,54.7,19.3,75,NA
3/9/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,71.3,37.3,55,NA
3/10/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,73.2,28,36,NA
17-03-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,53.3,34.8,228,NA
23-03-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,47,28.7,33,NA
24-03-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,36.3,39.2,46,NA
30-03-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,32.3,13.5,38,NA
4/3/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,29.3,22.8,52,NA
4/6/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,18.5,34.7,44,NA
4/7/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,60.2,22.5,94,NA
13-04-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,40.3,32.8,72,NA
14-04-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,9,18.2,79,NA
20-04-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,43.2,24,128,NA
21-04-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,36.3,17,99,NA
27-04-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,24.5,31.3,47,NA
28-04-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,30,33.5,36,NA
5/3/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,31.3,25,46,NA
5/4/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,34.8,31,43,293
5/5/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,28.2,29,32,NA
5/9/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,20.5,27.7,54,NA
5/10/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,23.8,23.3,71,NA
5/11/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,29.8,23.2,70,NA
5/12/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,37.3,23,92,NA
16-05-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,31.5,44.2,28,NA
17-05-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,23.7,42.4,43,NA
18-05-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,43.3,22.3,65,NA
19-05-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,45,15.7,38,NA
25-05-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,24.2,14.5,33,NA
26-05-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,16.3,21.3,26,NA
30-05-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,27.5,33.2,119,NA
6/1/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,48,21,542,NA
6/2/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,48,23.3,340,NA
6/8/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,38.5,26,140,NA
6/9/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,38,27.7,106,NA
15-06-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,6.8,13.7,75,NA
16-06-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,15.2,31.5,81,NA
22-06-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,17.5,19,92,NA
23-06-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,9.2,14.5,41,NA
29-06-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,4,11.5,23,NA
30-06-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,13.5,38.5,53,NA
7/6/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,5.5,13.5,37,NA
7/7/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,5.7,25,46,NA
13-07-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,12.8,29.5,54,NA
14-07-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,15.5,20.8,35,NA
20-07-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,9.2,41.8,52,NA
21-07-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,15.2,36,58,NA
8/10/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,6.5,NA,72,NA
8/11/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,NA,15.7,37,NA
17-08-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,NA,12.3,60,NA
18-08-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,63,NA,51,NA
24-08-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,99.7,32.2,105,NA
25-08-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,75.7,26.5,127,NA
31-08-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,66.2,66.3,154,NA
9/1/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,76.8,30.9,99,NA
9/7/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,60.3,33.8,60,NA
9/8/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,17,26.7,51,NA
14-09-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,78.3,15.5,62,NA
15-09-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,74.3,22.2,102,NA
21-09-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,39.8,28.3,36,NA
22-09-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,6,6.7,58,NA
28-09-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,55.2,47.7,31,NA
30-09-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,22.7,27.8,17,NA
10/5/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,14.8,36.3,44,NA
13-10-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,33.8,27.9,52,NA
15-10-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,90.2,31.7,75,NA
19-10-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,30.8,20,135,NA
20-10-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,16.8,42.3,118,NA
26-10-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,65.2,67.8,167,NA
27-10-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,32.5,63.2,107,NA
11/2/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,6.8,52.3,223,NA
11/9/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,NA,74.5,143,NA
11/10/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,5,108.7,157,NA
16-11-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,77,NA,209,NA
17-11-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,49.7,125.8,187,NA
24-11-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,66,NA,206,NA
26-11-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,63,NA,170,NA
30-11-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,19.2,58.5,150,NA
12/1/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,12.5,38.3,123,NA
12/10/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,67.2,116,168,NA
12/11/2005,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,100.3,82.3,190,NA
14-12-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,34,74.3,219,NA
15-12-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,34.5,88.2,189,NA
21-12-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,20.8,79.8,182,NA
22-12-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,21.7,60.3,143,NA
28-12-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,44,77,148,NA
29-12-05,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,59.7,60.8,133,NA
1/3/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,33.2,39,140,NA
1/4/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,23,65.3,151,NA
1/10/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,102,58.2,137,NA
1/11/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,54.8,33.8,130,NA
17-01-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,32.8,32.2,152,NA
18-01-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,40.7,17.5,170,NA
24-01-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,71.7,19.8,154,NA
25-01-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,81.5,16.5,163,NA
31-01-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,46.7,18,80,NA
2/1/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,33.7,15.3,91,NA
2/7/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,11.2,31.8,86,NA
2/8/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,50.3,37.8,138,NA
14-02-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,42.2,60.3,155,NA
15-02-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,32.2,52.8,132,NA
21-02-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,49.8,38.3,109,NA
22-02-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,21.7,39.5,90,NA
28-02-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,47,40.8,44,NA
3/2/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,41.8,42.2,76,NA
3/7/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,24.5,70,75,NA
14-03-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,24.5,38.8,92,NA
15-03-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,15.3,39.5,117,NA
16-03-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,42.5,37,86,NA
21-03-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,32.3,42.2,117,NA
22-03-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,12.7,31.2,107,NA
28-03-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,19.3,37.8,135,NA
29-03-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,29,35,89,NA
4/4/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,23.3,36.5,128,NA
4/6/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,30.5,36.5,118,NA
4/11/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,13.2,54.7,76,NA
4/12/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,37.7,47.3,97,NA
19-04-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,35.2,27.7,88,NA
25-04-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,12,49.5,80,NA
26-04-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,16.8,20.5,67,NA
5/3/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,31.3,25,46,NA
5/9/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,20.5,27.7,54,NA
5/10/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,23.8,23.3,71,NA
16-05-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,31.5,44.2,28,NA
17-05-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,23.7,42.4,43,NA
30-05-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,27.5,33.2,119,NA
6/6/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,29.8,32.8,136,NA
6/7/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,29.8,28.3,130,NA
13-06-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,59.8,26.7,156,NA
14-06-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,43.7,25.2,114,NA
20-06-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,11,28.8,92,NA
23-06-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,6.2,12.5,116,NA
27-06-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,16.2,14.3,93,NA
28-06-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,20.7,10.8,82,NA
7/4/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,4.3,19,25,NA
7/5/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,4,10.5,33,NA
7/11/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,16.2,29.3,39,NA
7/12/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,9.5,19.5,48,NA
18-07-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,15.8,33,71,NA
19-07-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,11.8,41.7,50,NA
25-07-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,10.3,32.5,56,NA
16-08-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,15.7,14.2,52,NA
22-08-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,24.8,31.5,60,NA
23-08-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,102.5,18.8,101,NA
29-08-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,211,46.5,55,NA
30-08-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,35.3,48.5,115,NA
9/5/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,39.8,25,64,NA
9/6/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,35.3,22,53,NA
9/12/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,32.8,46.2,59,NA
13-09-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,36.7,20.7,55,NA
19-09-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,10.5,NA,71,NA
20-09-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,NA,NA,32,NA
26-09-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,21.3,27.2,61,NA
10/3/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,30.5,27.5,55,NA
10/10/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,3.5,11.4,25,NA
10/11/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,NA,7.8,27,NA
17-10-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,17,43.8,22,NA
18-10-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,25.8,55.3,128,NA
24-10-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,37.7,87.2,93,NA
25-10-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,17.3,49.3,58,NA
31-10-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,18.5,73.7,118,NA
11/1/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,11.8,81.3,102,NA
11/7/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,49,42.3,87,NA
11/8/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,32.7,53.7,85,NA
21-11-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,5,43,76,NA
22-11-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,14,79.6,47,NA
28-11-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,28.5,152.5,119,NA
12/5/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,11.5,99.3,129,NA
12/6/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,8,79.3,92,NA
12/12/2005,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,50.2,87,164,NA
19-12-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,72,84.8,198,NA
20-12-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,25,118,123,NA
26-12-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,52,80.5,81,NA
27-12-05,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,34.6,108.6,57,NA
6/1/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8,11.9,NA,NA
6/4/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.8,17,NA,NA
6/8/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6,12.4,NA,NA
6/11/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.8,9.6,NA,NA
15-06-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.2,12.8,NA,NA
18-06-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.8,13.8,NA,NA
22-06-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.8,9.8,NA,NA
25-06-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.5,9,NA,NA
29-06-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,3.5,7.4,NA,NA
7/2/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,2.7,NA,NA,NA
7/6/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,3.8,6.7,NA,NA
7/9/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.8,15.7,NA,NA
13-07-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.7,12.7,NA,NA
16-07-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.8,10.3,NA,NA
20-07-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.5,27.5,NA,NA
23-07-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.7,22.5,NA,NA
27-07-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.2,18.5,NA,NA
30-07-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.2,17.6,NA,NA
8/3/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.5,18.8,NA,NA
8/6/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.8,16.7,NA,NA
8/10/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6,28.3,NA,NA
13-08-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7,34.3,NA,NA
17-08-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.2,19.5,NA,NA
20-08-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,4.3,19.3,NA,NA
24-08-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.5,23.2,NA,NA
27-08-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.5,19.7,NA,NA
31-08-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.8,35.7,NA,NA
9/3/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.3,29.7,NA,NA
9/7/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.8,27.8,NA,NA
9/10/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.7,20.3,NA,NA
14-09-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.2,24.8,NA,NA
17-09-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.6,14.4,NA,NA
21-09-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,4.6,19,NA,NA
24-09-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,3,22,NA,NA
28-09-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.3,28.3,NA,NA
10/1/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.3,27.7,NA,NA
10/5/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.8,27.3,NA,NA
10/8/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6,25.2,NA,NA
10/12/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7,28.2,NA,NA
15-10-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.3,22.8,NA,NA
19-10-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7,34.7,NA,NA
22-10-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.2,41.5,NA,NA
26-10-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.7,36,NA,NA
29-10-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.5,31,NA,NA
11/2/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.2,38.8,NA,NA
11/5/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.2,38.3,NA,NA
11/9/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.3,40.5,NA,NA
11/12/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.2,33.6,NA,NA
16-11-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.5,36.3,NA,NA
19-11-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5,33.3,NA,NA
23-11-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.2,34.2,NA,NA
26-11-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.5,36,NA,NA
30-11-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6,34.8,NA,NA
12/3/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.2,28,NA,NA
12/7/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.6,39,NA,NA
12/10/2005,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.8,35.3,NA,NA
14-12-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10,34.3,NA,NA
17-12-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.3,32.5,NA,NA
21-12-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.3,37.5,NA,NA
28-12-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9,36.7,NA,NA
31-12-05,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8,29,NA,NA
6/3/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.8,17.8,NA,NA
6/7/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11,22.8,NA,NA
6/10/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.4,25.8,NA,NA
14-06-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,23.8,21.7,NA,NA
17-06-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.8,24.5,NA,NA
21-06-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7.8,16.2,NA,NA
24-06-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.2,16.3,NA,NA
28-06-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7,13.8,NA,NA
7/1/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,5.8,13.5,NA,NA
