Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
349,5/6/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,128
349,5/10/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,30.3
349,5/12/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,39.3
349,17-05-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,120
349,19-05-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,27
349,24-05-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,70
349,26-05-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,107
349,6/2/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,37.7
349,6/7/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,21.3
349,6/9/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,37.7
349,14-06-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,45.7
349,16-06-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,96.7
349,21-06-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,23.7
349,23-06-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,24.7
349,28-06-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,43
349,7/5/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,15.3
349,7/7/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,31.7
349,7/12/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,68.7
349,14-07-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,44.3
349,19-07-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,25.7
349,21-07-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,37
349,26-07-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,62
349,28-07-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,34
349,8/2/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,88.3
349,8/9/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,23
349,13-08-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,57.3
349,16-08-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,13.3
349,18-08-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,13.7
349,23-08-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,24
349,25-08-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,47
349,30-08-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,43.3
349,9/2/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,55.7
349,9/8/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,32.3
349,13-09-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,48
349,15-09-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,42.7
349,20-09-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,56.7
349,22-09-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,49.7
349,24-09-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,49.3
349,29-09-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,41
349,10/4/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,25
349,10/6/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,15.7
349,10/11/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,114
349,18-10-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,153
349,20-10-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,102.7
349,25-10-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,133
349,27-10-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,121.3
349,29-10-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,114
349,11/1/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,104
349,11/3/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,116.3
349,11/9/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,79
349,11/11/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,123.7
349,11/12/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,200.3
349,16-11-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,82.7
349,18-11-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,93
349,20-11-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,102.7
349,24-11-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,100
349,29-11-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,115
349,12/1/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,130.3
349,12/3/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,118.7
349,12/6/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,133.3
349,12/8/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,120.7
349,12/10/2004,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,111
349,13-12-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,121
349,15-12-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,158.3
349,17-12-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,133.3
349,20-12-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,80.7
349,22-12-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,69
349,24-12-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,99.7
349,27-12-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,125.7
349,29-12-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,162.3
349,31-12-04,Maharashtra,Mumbai,"Worli, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,42.7
169,1/1/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,141
169,1/5/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,170.3
169,1/7/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,113.3
169,1/12/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,161
169,14-01-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,139.3
169,19-01-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,97.7
169,21-01-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,46.7
169,28-01-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,83
169,2/3/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,97.7
169,2/5/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,93.7
169,2/9/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,125.3
169,2/11/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,127
169,16-02-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,121
169,20-02-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,59
169,23-02-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,121
169,25-02-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,104
169,3/3/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,132.7
169,3/8/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,124.7
169,3/10/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,103
169,15-03-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,125
169,17-03-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,53
169,22-03-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,39.3
169,24-03-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,52.3
169,29-03-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,27
169,4/1/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,44.3
169,4/6/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,28
169,4/12/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,44
169,14-04-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,25.7
169,19-04-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,34.3
169,21-04-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,120.3
169,26-04-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,25
169,28-04-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,38.3
169,5/5/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,77
169,5/7/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,75.7
169,5/11/2004,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,39.3
169,13-05-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,63.7
169,17-05-04,Maharashtra,Mumbai,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,79.3
